ncessch,school_name,zip_mailing,city_location,state_location,school_level,enrollment,lowest_grade_offered,highest_grade_offered
340192000286,E. Roy Bixby,07603,BOGOTA,NJ,1,288.0,-1.0,6.0
340192000290,Lillian M. Steen,07603,BOGOTA,NJ,1,310.0,-1.0,6.0
340195004154,Boonton High School,07005,BOONTON,NJ,3,635.0,9.0,12.0
340195004156,John Hill School,07005,BOONTON,NJ,2,538.0,3.0,8.0
340195004158,School Street School,07005,BOONTON,NJ,1,284.0,-1.0,2.0
340198004162,Rockaway Valley School,07005,BOONTON TOWNSHIP,NJ,1,400.0,-1.0,8.0
340203000801,Bordentown Regional Middle School,08505,BORDENTOWN,NJ,2,590.0,6.0,8.0
340203000960,Bordentown Regional High School,08505,BORDENTOWN,NJ,3,791.0,9.0,12.0
340203005925,Clara Barton Elementary,08505,BORDENTOWN,NJ,1,237.0,-1.0,2.0
340203005926,Mac Farland Intermediate,08505,BORDENTOWN,NJ,1,272.0,3.0,5.0
340203005927,Peter Muschal Elementary,08505,BORDENTOWN,NJ,1,543.0,-1.0,5.0
340210000790,LaMonte-Annex Elementary School,08805,Bound Brook,NJ,1,396.0,-1.0,1.0
340210003331,Smalley Elementary School,08805,Bound Brook,NJ,2,428.0,4.0,6.0
340210003340,Community Middle School,08805,Bound Brook,NJ,2,271.0,7.0,8.0
340210003360,Lafayette Elementary School,08805,Bound Brook,NJ,1,288.0,2.0,3.0
340210005144,Bound Brook High School,08805,Bound Brook,NJ,3,619.0,9.0,12.0
340213003752,Bradley Beach Elementary School,07720,BRADLEY BEACH,NJ,1,274.0,-1.0,8.0
340216000199,Whiton Elementary School,08853,NESHANIC STATION,NJ,1,620.0,-1.0,3.0
340216005154,Branchburg Central Middle School,08876,Branchburg,NJ,2,504.0,6.0,8.0
340216005158,Stony Brook School,08876,BRANCHBURG,NJ,1,265.0,4.0,5.0
340222000166,Warren H. Wolf Early Childhood Development Center,08723,BRICK,NJ,0,288.0,-1.0,-1.0
340222004582,Brick Township High School,08723,BRICK TOWN,NJ,3,1327.0,9.0,12.0
340222004584,Drum Point Road Elementary School,08723,BRICK TOWN,NJ,1,483.0,0.0,5.0
340222004586,Emma Havens Young Elementary School,08723,BRICK,NJ,1,767.0,0.0,5.0
340222004588,Herbertsville Elementary School,08724,BRICK,NJ,1,226.0,0.0,5.0
340222004590,Lake Riviera Middle School,08723,BRICK,NJ,2,942.0,6.0,8.0
340222004592,Lanes Mill Elementary School,08724,BRICK,NJ,1,550.0,0.0,5.0
340222004596,Midstreams Elementary School,08724,BRICK TOWN,NJ,1,482.0,0.0,5.0
340222004598,Osbornville Elementary School,08723,BRICK,NJ,1,401.0,0.0,5.0
340222004600,Veterans Memorial Elementary School,08724,BRICK,NJ,1,619.0,0.0,5.0
340222004602,Veterans Memorial Middle School,08724,BRICK TOWN,NJ,2,1008.0,6.0,8.0
340222005896,Brick Township Memorial High School,08724,BRICK,NJ,3,1452.0,9.0,12.0
340225000581,Geraldine O Foster Early Childhood Center,08302,BRIDGETON,NJ,0,,-1.0,-1.0
340225001784,Bridgeton High School,08302,BRIDGETON,NJ,3,1422.0,9.0,12.0
340225001786,Broad Street School,08302,BRIDGETON,NJ,1,904.0,0.0,8.0
340225001788,Buckshutem Road School,08302,BRIDGETON,NJ,1,670.0,0.0,8.0
340225001790,Cherry Street School,08302,BRIDGETON,NJ,1,566.0,0.0,8.0
340225001794,Indian Ave School,08302,BRIDGETON,NJ,1,658.0,0.0,8.0
340225001800,Quarter Mile Lane School,08302,BRIDGETON,NJ,1,749.0,-1.0,8.0
340225001804,West Avenue School,08302,BRIDGETON,NJ,1,686.0,0.0,8.0
340228000173,Bridgewater-Raritan High School,08807,Bridgewater,NJ,3,2776.0,9.0,12.0
340228005162,Bridgewater-Raritan Middle School,08807,Bridgewater,NJ,2,1405.0,7.0,8.0
340228005166,Adamsville Primary School,08807,Bridgewater,NJ,1,515.0,-1.0,4.0
340228005168,Bradley Gardens Primary School,08807,Bridgewater,NJ,1,281.0,-1.0,4.0
340228005170,Crim Primary School,08807,Bridgewater,NJ,1,429.0,-1.0,4.0
340228005172,Eisenhower Intermediate School,08807,Bridgewater,NJ,2,747.0,5.0,6.0
340228005178,Hillside Intermediate School,08807,Bridgewater,NJ,2,607.0,5.0,6.0
340228005180,John F. Kennedy Primary School,08869,Raritan,NJ,1,418.0,0.0,4.0
340228005186,Van Holten Primary School,08807,Bridgewater,NJ,1,371.0,0.0,4.0
340228006047,Hamilton Primary School,08807,Basking Ridge,NJ,1,511.0,0.0,4.0
340228006126,Milltown Primary School,08807,Bridgewater,NJ,1,416.0,-1.0,4.0
340231003754,Brielle Elementary School,08730,BRIELLE,NJ,1,516.0,-1.0,8.0
340234000002,Brigantine Elementary School,08203,BRIGANTINE,NJ,-1,,,
340234000040,Brigantine North Middle School,08203,BRIGANTINE,NJ,-1,,,
340234003479,Brigantine Community School,08203,Brigantine,NJ,1,521.0,-1.0,8.0
340237001340,Alice Costello Elementary School,08030,BROOKLAWN,NJ,1,289.0,-1.0,8.0
340240000044,Buena Regional High School,08310,BUENA,NJ,3,533.0,9.0,12.0
340240000046,Buena Regional Middle School,08310,BUENA,NJ,2,364.0,6.0,8.0
340240000048,Collings Lakes Elementary School,08094,WILLIAMSTOWN,NJ,1,186.0,-1.0,2.0
340240000052,John C. Milanesi Elementary School,08310,BUENA,NJ,1,269.0,-1.0,2.0
340240003221,Dr. J.P. Cleary Elementary School,08341,MINOTOLA,NJ,1,322.0,3.0,5.0
340243000966,Burlington City High School,08016,BURLINGTON,NJ,3,712.0,7.0,12.0
340243000968,Captain James Lawrence Elementary School,08016,BURLINGTON,NJ,1,256.0,-1.0,2.0
340243000974,Samuel Smith Elementary School,08016,BURLINGTON,NJ,1,305.0,-1.0,2.0
340243000976,Wilbur Watts Intermediate School,08016,BURLINGTON,NJ,1,459.0,3.0,6.0
340244000121,Lumberton Campus,08060,LUMBERTON,NJ,3,26.0,6.0,12.0
340244000982,Westampton Campus,08060,WESTAMPTON,NJ,4,437.0,-1.0,12.0
340244003303,Burlington County Alternative High School,08060,Mt. Laurel,NJ,3,93.0,6.0,12.0
340246000260,Fountain Woods Elementary School,08016,BURLINGTON,NJ,1,776.0,2.0,5.0
340246001004,Burlington Township High School,08016,BURLINGTON,NJ,3,1190.0,9.0,12.0
340246001010,B. Bernice Young Elementary School,08016,BURLINGTON,NJ,1,796.0,-1.0,2.0
340246002939,Burlington Township Middle School at Springside,08016,BURLINGTON,NJ,2,928.0,6.0,8.0
340249000996,Burlington County Institute of Technology - Westampton,08060,Westampton,NJ,3,1257.0,9.0,12.0
340249000998,Burlington County Institute of Technology - Medford,08055,Medford,NJ,3,852.0,9.0,12.0
340252004166,Butler High School,07405,BUTLER,NJ,3,471.0,9.0,12.0
340252004168,Aaron Decker School,07405,BUTLER,NJ,1,372.0,-1.0,4.0
340252004170,Richard Butler School,07405,BUTLER,NJ,2,314.0,5.0,8.0
340255000728,Byram Lakes Elementary School,07874,STANHOPE,NJ,1,455.0,-1.0,4.0
340255005334,Byram Intermediate School,07874,STANHOPE,NJ,2,361.0,5.0,8.0
340258002008,James Caldwell High School,07006,WEST CALDWELL,NJ,3,825.0,9.0,12.0
340258002010,Grover Cleveland Middle School,07006,CALDWELL,NJ,2,643.0,6.0,8.0
340258002014,Jefferson Elementary School,07006,WEST CALDWELL,NJ,1,274.0,0.0,5.0
340258002016,Lincoln Elementary School,07006,CALDWELL,NJ,1,261.0,0.0,5.0
340258002020,Washington Elementary School,07006,WEST CALDWELL,NJ,1,391.0,0.0,5.0
340258002022,Wilson Elementary School,07006,WEST CALDWELL,NJ,1,256.0,0.0,5.0
340258003425,Harrison School,07006,West Caldwell,NJ,1,20.0,-1.0,0.0
340261002962,Califon Public School,07830,CALIFON,NJ,1,78.0,-1.0,8.0
340264000087,Dr. Charles E. Brimm Medical Arts High School,08103,CAMDEN,NJ,3,217.0,9.0,12.0
340264000579,Camden Big Picture Learning Academy,08103,CAMDEN,NJ,3,175.0,6.0,12.0
340264000793,Octavio V. Catto Community Family School,08105,CAMDEN,NJ,1,622.0,-1.0,8.0
340264001344,Early Childhood Development Center,08103,CAMDEN,NJ,0,292.0,-1.0,-1.0
340264001346,Camden High School,08103,CAMDEN,NJ,3,387.0,9.0,12.0
340264001348,Woodrow Wilson High School,08105,CAMDEN,NJ,3,666.0,9.0,12.0
340264001354,Veterans Memorial Family School,08105,CAMDEN,NJ,1,369.0,-1.0,8.0
340264001364,Coopers Poynt Family School,08102,CAMDEN,NJ,1,436.0,-1.0,8.0
340264001366,Alfred Cramer College Preparatory Lab School,08105,CAMDEN,NJ,1,439.0,-1.0,6.0
340264001368,Dr. Henry H. Davis Elementary School,08105,CAMDEN,NJ,1,330.0,-1.0,8.0
340264001374,Forest Hill School,08103,CAMDEN,NJ,1,328.0,0.0,5.0
340264001384,Creative Arts Morgan Village Academy,08104,CAMDEN,NJ,3,310.0,6.0,12.0
340264001394,Harry C. Sharp Elementary School,08105,CAMDEN,NJ,1,353.0,-1.0,8.0
340264001400,Dr. Ulysses S. Wiggins College Preparatory Lab Schoo,08103,CAMDEN,NJ,1,421.0,-1.0,8.0
340264001406,Henry B. Wilson Family School,08104,CAMDEN,NJ,1,524.0,-1.0,8.0
340264001408,Yorkship Elementary School,08104,CAMDEN,NJ,1,429.0,-1.0,8.0
340264003065,Thomas H. Dudley Family School,08105,Camden,NJ,1,485.0,-1.0,8.0
340264003349,Henry L. Bonsall Family School,08103,Camden,NJ,-1,,,
340264003441,Pride Academy,08104,Camden,NJ,3,20.0,6.0,12.0
340264006084,Riletta Twyne Cream Family School,08104,CAMDEN,NJ,0,122.0,-1.0,-1.0
340267001412,Camden County Technical School-Pennsauken,08109,Pennsauken,NJ,3,743.0,9.0,12.0
340267001414,Camden County Technical School-GTC,08081,Sicklerville,NJ,3,1347.0,9.0,12.0
340270001704,Cape May City Elementary School,08204,CAPE MAY,NJ,1,149.0,-1.0,6.0
340273001712,Cape May County Technical High SChool,08210,CAPE MAY COURT HOUSE,NJ,3,555.0,9.0,12.0
340274001708,Cape May County High School,08210,CAPE MAY COURT HOUSE,NJ,3,93.0,9.0,12.0
340274001710,Ocean Academy,08210,CAPE MAY COURT HOUSE,NJ,1,128.0,-1.0,8.0
340279000813,Carlstadt Public School,07072,CARLSTADT,NJ,1,537.0,-1.0,8.0
340280000300,Henry P. Becton Regional High School,07073,EAST RUTHERFORD,NJ,3,525.0,9.0,12.0
340282000451,Nathan Hale Elementary School,07008,CARTERET,NJ,1,485.0,-1.0,5.0
340282003268,Carteret High School,07008,CARTERET,NJ,3,1035.0,9.0,12.0
340282003272,Columbus Elementary School,07008,CARTERET,NJ,1,740.0,-1.0,5.0
340282003274,Carteret Middle School,07008,CARTERET,NJ,2,883.0,6.0,8.0
340282003276,Private Nicholas Minue Elementary School,07008,CARTERET,NJ,1,646.0,-1.0,5.0
340285002026,Cedar Grove High School,07009,Cedar Grove,NJ,3,496.0,9.0,12.0
340285002030,North End Elementary School,07009,Cedar Grove,NJ,1,258.0,-1.0,4.0
340285002036,South End Elementary School,07009,Cedar Grove,NJ,1,327.0,-1.0,4.0
340285006025,Memorial Middle School,07009,Cedar Grove,NJ,2,500.0,5.0,8.0
340288001662,Sterling High School,08083,Somerdale,NJ,3,921.0,9.0,12.0
340291004604,Central Regional High School,08721,BAYVILLE,NJ,3,1535.0,9.0,12.0
340291005928,Central Regional Middle School,08721,BAYVILLE,NJ,2,820.0,7.0,8.0
340300000223,Alternative High School,08034,CHERRY HILL,NJ,3,32.0,9.0,12.0
340300000263,Barclay Early Childhood Center,08034,CHERRY HILL,NJ,1,210.0,-1.0,0.0
340300000265,Rosa International Middle School,08003,CHERRY HILL,NJ,2,788.0,6.0,8.0
340300001418,Cherry Hill High School East,08003,CHERRY HILL,NJ,3,2167.0,9.0,12.0
340300001420,Cherry Hill High School West,08034,CHERRY HILL,NJ,3,1335.0,9.0,12.0
340300001422,A. Russell Knight Elementary School,08034,CHERRY HILL,NJ,1,385.0,0.0,5.0
340300001426,John A. Carusi Middle School,08034,CHERRY HILL,NJ,2,974.0,6.0,8.0
340300001428,Bret Harte Elementary School,08003,CHERRY HILL,NJ,1,375.0,0.0,5.0
340300001430,Clara Barton Elementary School,08034,CHERRY HILL,NJ,1,479.0,0.0,5.0
340300001436,Henry C. Beck Middle School,08003,CHERRY HILL,NJ,2,850.0,6.0,8.0
340300001440,Horace Mann Elementary School,08003,CHERRY HILL,NJ,1,260.0,0.0,5.0
340300001444,James F. Cooper Elementary School,08003,CHERRY HILL,NJ,1,235.0,0.0,5.0
340300001446,James Johnson Elementary School,08034,CHERRY HILL,NJ,1,455.0,0.0,5.0
340300001450,Joseph D. Sharp Elementary School,08003,CHERRY HILL,NJ,1,379.0,0.0,5.0
340300001452,Joyce Kilmer Elementary School,08002,CHERRY HILL,NJ,1,437.0,0.0,5.0
340300001454,Kingston Elementary School,08034,CHERRY HILL,NJ,1,395.0,0.0,5.0
340300001456,Richard Stockton Elementary School,08003,CHERRY HILL,NJ,1,360.0,0.0,5.0
340300001458,Thomas Paine Elementary School,08034,CHERRY HILL,NJ,1,370.0,0.0,5.0
340300001462,Woodcrest Elementary School,08003,CHERRY HILL,NJ,1,363.0,0.0,5.0
340306004194,Black River Middle School,07930,Chester,NJ,2,412.0,6.0,8.0
340306004196,Bragg Elementary School,07930,Chester,NJ,1,336.0,3.0,5.0
340306006026,Dickerson Elementary School,07930,Chester,NJ,1,332.0,-1.0,2.0
340309001016,Chesterfield Township Elementary School,08515,Chesterfield,NJ,1,760.0,-1.0,6.0
340312001020,Cinnaminson High School,08077,CINNAMINSON,NJ,3,836.0,9.0,12.0
340312001024,Cinnaminson Middle School,08077,CINNAMINSON,NJ,2,635.0,6.0,8.0
340312001026,New Albany Elementary School,08077,CINNAMINSON,NJ,1,574.0,-1.0,2.0
340312001028,Eleanor Rush Intermediate School,08077,CINNAMINSON,NJ,1,598.0,3.0,5.0
340315000205,Arthur L. Johnson High School,07066,CLARK,NJ,3,708.0,9.0,12.0
340315003295,Clark Preschool Annex,07066,Clark,NJ,0,20.0,-1.0,-1.0
340315005450,Frank K. Hehnly,07066,CLARK,NJ,1,551.0,0.0,5.0
340315005452,Carl H. Kumpf School,07066,CLARK,NJ,2,518.0,6.0,8.0
340315005454,Valley Road School,07066,CLARK,NJ,1,435.0,0.0,5.0
340318002498,Clayton High School,08312,CLAYTON,NJ,3,412.0,9.0,12.0
340318002500,Herma S. Simmons Elementary School,08312,CLAYTON,NJ,1,696.0,-1.0,5.0
340318002502,Clayton Middle School,08312,CLAYTON,NJ,2,362.0,6.0,8.0
340321002506,Clearview Regional High School,08062,MULLICA HILL,NJ,3,1454.0,9.0,12.0
340321002508,Clearview Regional Middle School,08062,MULLICA HILL,NJ,2,800.0,7.0,8.0
340324005899,Clementon Elementary School,08021,CLEMENTON,NJ,1,491.0,-1.0,8.0
340327000304,Cliffside Park High School,07010,CLIFFSIDE PARK,NJ,3,1228.0,9.0,12.0
340327000306,School #3,07010,CLIFFSIDE PARK,NJ,1,385.0,-1.0,4.0
340327000308,School #4,07010,CLIFFSIDE PARK,NJ,1,536.0,0.0,5.0
340327000310,School #5,07010,CLIFFSIDE PARK,NJ,1,331.0,-1.0,4.0
340327000312,School #6/Middle School,07010,CLIFFSIDE PARK,NJ,2,712.0,5.0,8.0
340330003436,Clifton Early Learner Academies,07701,Clifton,NJ,0,380.0,-1.0,-1.0
340330004762,Clifton High School,07013,CLIFTON,NJ,3,2874.0,9.0,12.0
340330004764,Christopher Columbus Middle School,07011,CLIFTON,NJ,2,1200.0,6.0,8.0
340330004766,Woodrow Wilson Middle School,07013,CLIFTON,NJ,2,1277.0,6.0,8.0
340330004768,School #1,07011,CLIFTON,NJ,1,241.0,0.0,5.0
340330004770,School #2,07013,CLIFTON,NJ,1,407.0,0.0,5.0
340330004772,School #3,07011,CLIFTON,NJ,1,285.0,0.0,5.0
340330004774,School #4,07011,CLIFTON,NJ,1,151.0,0.0,5.0
340330004776,School #5,07013,CLIFTON,NJ,1,387.0,0.0,5.0
340330004778,School #8,07014,CLIFTON,NJ,1,185.0,-1.0,5.0
340330004780,School #9,07012,CLIFTON,NJ,1,306.0,-1.0,5.0
340330004782,School #11,07011,CLIFTON,NJ,1,443.0,0.0,5.0
340330004784,School #12,07011,CLIFTON,NJ,1,627.0,-1.0,5.0
340330004786,School #13,07013,CLIFTON,NJ,1,456.0,0.0,5.0
340330004788,School #14,07012,CLIFTON,NJ,1,393.0,-1.0,5.0
340330004790,School #15,07011,CLIFTON,NJ,1,319.0,-1.0,5.0
340330004792,School #16,07013,CLIFTON,NJ,1,212.0,0.0,5.0
340330006132,School #17,07011,CLIFTON,NJ,1,486.0,-1.0,5.0
340333002964,Clinton Public School,08809,CLINTON,NJ,1,440.0,-1.0,8.0
340336002935,Clinton Township Middle School,08809,CLINTON,NJ,2,466.0,6.0,8.0
340336002968,Spruce Run,08809,CLINTON,NJ,0,35.0,-1.0,-1.0
340336002970,Round Valley,08833,LEBANON,NJ,1,397.0,3.0,5.0
340336006027,Patrick McGaheran,08833,LEBANON,NJ,1,323.0,0.0,2.0
340339000316,Hillside Elementary School,07624,CLOSTER,NJ,1,660.0,-1.0,4.0
340339000318,Tenakill Middle School,07624,CLOSTER,NJ,2,535.0,5.0,8.0
340342001474,Collingswood High School,08108,COLLINGSWOOD,NJ,3,718.0,9.0,12.0
340342001476,Collingswood Middle School,08108,COLLINGSWOOD,NJ,2,486.0,6.0,8.0
340342001478,James A. Garfield Elementary School,08108,COLLINGSWOOD,NJ,1,126.0,0.0,5.0
340342001480,Mark Newbie Elementary School,08108,COLLINGSWOOD,NJ,1,130.0,0.0,5.0
340342001482,Thomas Sharp Elementary School,08107,WEST COLLINGSWOOD,NJ,1,215.0,-1.0,5.0
340342001484,William P Tatem Elementary School,08108,COLLINGSWOOD,NJ,1,250.0,0.0,5.0
340342001486,Zane North Elementary School,08108,COLLINGSWOOD,NJ,1,172.0,-1.0,5.0
340342003485,Collingswood Pre School at Oaklyn,08108,Oaklyn,NJ,0,54.0,-1.0,-1.0
340345000513,Conover Road Primary School,07722,COLTS NECK,NJ,1,379.0,-1.0,2.0
340345003760,Cedar Drive Middle School,07722,COLTS NECK,NJ,2,337.0,6.0,8.0
340345003762,Conover Road Elementary School,07722,COLTS NECK,NJ,1,272.0,3.0,5.0
340348001810,Haleyville-Mauricetown Elementary School,08349,PORT NORRIS,NJ,1,361.0,-1.0,5.0
340348001812,Port Norris Middle School,08349,PORT NORRIS,NJ,2,154.0,6.0,8.0
340354003282,Cranbury School,08512,CRANBURY,NJ,1,479.0,-1.0,8.0
340357000206,Bloomingdale Avenue School,07016,CRANFORD,NJ,1,252.0,0.0,2.0
340357005458,Cranford High School,07016,CRANFORD,NJ,3,1198.0,9.0,12.0
340357005460,Hillside Avenue School,07016,CRANFORD,NJ,1,694.0,0.0,8.0
340357005462,Orange Avenue School,07016,CRANFORD,NJ,2,705.0,3.0,8.0
340357005466,Brookside Place School,07016,CRANFORD,NJ,1,357.0,0.0,5.0
340357005470,Livingston Avenue School,07016,CRANFORD,NJ,1,262.0,3.0,5.0
340357005474,Walnut Avenue School,07016,CRANFORD,NJ,1,313.0,-1.0,2.0
340360000324,Cresskill High School,07626,CRESSKILL,NJ,3,529.0,9.0,12.0
340360000326,Edward H. Bryan,07626,CRESSKILL,NJ,1,459.0,-1.0,5.0
340360000328,Merritt Memorial,07626,CRESSKILL,NJ,1,350.0,0.0,5.0
340360002993,Cresskill Middle School,07626,CRESSKILL,NJ,2,457.0,6.0,8.0
340361001816,Cumberland County Technical Education Center,08360,Millville,NJ,3,947.0,9.0,12.0
340362001820,Cumberland Regional High School,08302,BRIDGETON,NJ,3,998.0,9.0,12.0
340363003764,Deal Elementary School,07723,DEAL,NJ,1,161.0,0.0,8.0
340366001826,Deerfield Township School District,08352,ROSENHAYN,NJ,1,268.0,-1.0,8.0
340369001032,M. Joan Pearson Elementary School,08075,DELANCO,NJ,1,256.0,0.0,5.0
340369001036,Walnut Street School,08075,DELANCO,NJ,2,152.0,6.0,8.0
340372002974,Delaware Township School,08557,SERGEANTSVILLE,NJ,1,378.0,-1.0,8.0
340375002978,Delaware Valley Regional High School,08825,Frenchtown,NJ,3,719.0,9.0,12.0
340378000123,Delran Intermediate School,08075,DELRAN,NJ,1,685.0,3.0,5.0
340378001040,Delran High School,08075,DELRAN,NJ,3,925.0,9.0,12.0
340378001042,Delran Middle School,08075,DELRAN,NJ,2,718.0,6.0,8.0
340378001050,Millbridge Elementary School,08075,DELRAN,NJ,1,665.0,-1.0,2.0
340381000332,County Road School,07627,DEMAREST,NJ,1,168.0,-1.0,1.0
340381000334,Demarest Middle School,07627,DEMAREST,NJ,2,329.0,5.0,8.0
340381006085,Luther Lee Emerson School,07627,DEMAREST,NJ,1,204.0,2.0,4.0
340384001716,Dennis Township Primary School,08210,CAPE MAY COURT HOUSE,NJ,1,304.0,-1.0,3.0
340384006115,Dennis Township Elementary/Middle Schools,08210,DENNISVILLE,NJ,2,281.0,4.0,8.0
340387004202,Lakeview Elementary School,07834,DENVILLE,NJ,1,650.0,-1.0,5.0
340387004206,Riverview Elementary School,07834,DENVILLE,NJ,1,419.0,0.0,5.0
340387004208,Valleyview Middle School,07834,DENVILLE,NJ,2,595.0,6.0,8.0
340390000708,Central Early Childhood Center,08096,DEPTFORD,NJ,1,591.0,-1.0,1.0
340390002512,Deptford Township High School,08096,DEPTFORD,NJ,3,1025.0,9.0,12.0
340390002514,Monongahela Middle School,08080,SEWELL,NJ,2,677.0,7.0,8.0
340390002518,Good Intent Elementary School,08096,DEPTFORD,NJ,1,347.0,2.0,6.0
340390002520,Lake Tract Elementary School,08096,DEPTFORD,NJ,1,405.0,2.0,6.0
340390002524,Oak Valley Elementary School,08090,WENONAH,NJ,1,359.0,2.0,6.0
340390002526,Pine Acres Early Childhood Center,08090,WENONAH,NJ,1,254.0,-1.0,1.0
340390002528,Shady Lane Elementary School,08093,WESTVILLE,NJ,1,406.0,2.0,6.0
340393000005,Dover Middle School,07801,DOVER,NJ,2,551.0,7.0,8.0
340393003478,VoTech,07834,Denville,NJ,0,,-1.0,-1.0
340393004212,Dover High School,07801,DOVER,NJ,3,1022.0,9.0,12.0
340393004214,Academy Street Elementary School,07801,DOVER,NJ,1,516.0,-1.0,6.0
340393004216,East Dover Elementary School,07801,DOVER,NJ,1,431.0,0.0,6.0
340393004220,North Dover Elementary School,07801,DOVER,NJ,1,696.0,-1.0,6.0
340396001832,Downe Township Elementary School,08345,NEWPORT,NJ,1,174.0,-1.0,8.0
340399000340,Dumont High School,07628,DUMONT,NJ,3,811.0,9.0,12.0
340399000342,Grant Elementary School,07628,DUMONT,NJ,1,382.0,0.0,5.0
340399000344,Honiss Elementary\Middle School,07628,DUMONT,NJ,1,629.0,0.0,8.0
340399000346,Lincoln Elementary School,07628,DUMONT,NJ,1,166.0,0.0,5.0
340399000348,Selzer Elementary\Middle School,07628,DUMONT,NJ,1,533.0,-1.0,8.0
340402000149,Lincoln Middle School,08812,DUNELLEN,NJ,2,290.0,6.0,8.0
340402003286,Dunellen High School,08812,DUNELLEN,NJ,3,355.0,9.0,12.0
340402003288,John P. Faber Elementary School,08812,DUNELLEN,NJ,1,605.0,-1.0,5.0
340405004606,Eagleswood Elementary School,08092,WEST CREEK,NJ,1,126.0,-1.0,6.0
340408002980,East Amwell Township,08551,RINGOES,NJ,1,354.0,-1.0,8.0
340411003294,East Brunswick High School,08816,E BRUNSWICK,NJ,3,2077.0,10.0,12.0
340411003296,Churchill Jr High School,08816,E BRUNSWICK,NJ,7,1280.0,8.0,9.0
340411003298,Hammarskjold Middle School,08816,E BRUNSWICK,NJ,2,1343.0,6.0,7.0
340411003300,Bowne-Munro Elementary School,08816,E BRUNSWICK,NJ,1,250.0,-1.0,5.0
340411003302,Central Elementary School,08816,EAST BRUNSWICK,NJ,1,433.0,-1.0,5.0
340411003306,Lawrence Brook Elementary School,08816,E BRUNSWICK,NJ,1,423.0,-1.0,5.0
340411003310,Memorial Elementary School,08816,E BRUNSWICK,NJ,1,539.0,-1.0,5.0
340411003312,Chittick Elementary School,08816,E BRUNSWICK,NJ,1,511.0,-1.0,5.0
340411003314,Frost Elementary School,08816,EAST BRUNSWICK,NJ,1,450.0,-1.0,5.0
340411003318,Warnsdorfer Elementary School,08816,EAST BRUNSWICK,NJ,1,478.0,-1.0,5.0
340411005994,Irwin Elementary School,08816,EAST BRUNSWICK,NJ,1,429.0,-1.0,5.0
340414000007,Samuel Mickle School,08056,MICKLETON,NJ,1,724.0,3.0,6.0
340414000063,Jeffrey Clark School,08056,MICKLETON,NJ,1,594.0,-1.0,2.0
340417004224,Central Elementary School,07936,EAST HANOVER,NJ,1,315.0,3.0,5.0
340417004226,Frank J Smith Elementary,07936,EAST HANOVER,NJ,1,317.0,0.0,2.0
340417004230,East Hanover Middle School,07936,EAST HANOVER,NJ,2,290.0,6.0,8.0
340420002732,East Newark Public School,07029,E NEWARK,NJ,1,227.0,-1.0,8.0
340423000134,Johnnie L. Cochran Jr. Academy,07017,EAST ORANGE,NJ,1,198.0,0.0,5.0
